,clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
158,2,722,0,0,0,1,0,0,1,0,0,0,0,0,-0.8011451552688996,-1.2061848714111365,0.24475918442414724,-0.7903350355325557,-0.7615616737532865,-0.8932582456936292
159,2,596,0,0,0,1,0,0,1,0,0,0,0,0,-0.9719180850236822,-0.7258987825659812,1.1480989317959243,-1.1233186077944233,-1.1060202714200829,-1.1685727104657222
160,2,515,0,0,0,0,1,1,0,0,0,0,0,0,-1.0573045499010736,-2.0295324522885445,-0.20691068926174133,-1.1953150558510435,-1.1694731709902817,-1.3569457653097856
161,1,9961,0,0,1,0,0,0,1,0,0,0,0,0,1.739102174833492,-0.10838809690792763,-0.6585805629476299,1.6305455303712975,1.7131014094844883,1.6425328772072276
162,4,579,0,0,1,0,0,0,0,0,0,1,0,0,-0.9932647012430299,-0.03977579850147615,-1.561920310319407,-1.150317275815656,-1.1422790711744826,-1.1395922404897123
163,2,1268,0,1,0,0,0,0,0,0,1,0,0,0,-0.5663323768560734,1.4010824680339804,-0.6585805629476299,-0.5293479113273075,-0.4986853755338892,-0.35711955113744787
164,2,2792,0,0,0,1,0,0,1,0,0,0,0,0,-0.18209328490781262,0.028836499904970444,0.6964290581100357,-0.025372774930966,0.018002520966305717,0.005136323562674545
165,3,561,0,1,0,0,0,0,0,0,1,0,0,0,-1.0146113174623779,1.0580209760017278,-1.561920310319407,-1.2313132798793536,-1.2147966706832818,-1.1106117705137024
166,3,507,0,0,1,0,0,0,0,0,1,0,0,0,-1.0573045499010736,0.028836499904970444,-0.6585805629476299,-1.2943101719288965,-1.2782495702534806,-1.2700043553817562
167,6,1295,0,0,0,0,1,0,0,1,0,0,0,0,-0.8224917714882474,-1.960920153882093,0.24475918442414724,-0.799334591539633,-0.779691073630486,-0.9801996556216587
168,1,1250,0,0,1,0,0,0,1,0,0,0,0,0,-0.5449857606367255,0.23467339512432486,-0.6585805629476299,-0.4573514632706873,-0.4986853755338892,-0.4440609610654773
169,2,9515,0,0,0,0,1,0,0,0,1,0,0,0,1.5042893964206658,0.30328569353077633,0.24475918442414724,1.3335601821377394,1.4049016115720916,1.4106891173991492
170,6,478,0,0,0,0,1,1,0,0,0,0,0,0,-1.2067308634365084,1.0580209760017278,-0.20691068926174133,-1.6452928562049198,-1.631772867858877,-1.5308285851658445
171,5,8905,0,0,0,1,0,0,0,1,0,0,0,0,0.4583052016726223,-1.274797169817588,0.24475918442414724,0.7305899296635455,0.688790316422699,0.5267847831308506
172,2,526,0,0,0,0,1,0,1,0,0,0,0,0,-1.0573045499010736,0.783571782375927,-0.6585805629476299,-1.3303083959572066,-1.296378970130681,-1.2265336504177418
173,2,810,0,0,1,0,0,1,0,0,0,0,0,0,-0.8011451552688996,0.09744879831142192,-0.6585805629476299,-0.8173337035537876,-0.8068851734462859,-0.7918266007775945
174,2,992,0,0,0,1,0,0,0,1,0,0,0,0,-0.8011451552688996,-1.2061848714111365,0.6964290581100357,-0.7633363675113228,-0.7978204735076861,-0.8932582456936292
175,3,5954,0,1,0,0,0,0,1,0,0,0,0,0,0.4583052016726223,1.1266332744081795,-0.6585805629476299,0.5595983655290723,0.5800139171595,0.7151578379749147
176,3,3429,0,0,1,0,0,0,0,1,0,0,0,0,0.010026261066317996,0.6463471855630288,-1.561920310319407,0.16361790121766187,0.199296519738304,0.2659605533467629
177,1,2861,0,0,0,1,0,0,1,0,0,0,0,0,0.052719493505013454,-0.03977579850147615,0.6964290581100357,0.25361346128843676,0.22649061955410393,0.2369800833707531
178,3,608,0,0,0,1,0,0,0,0,0,1,0,0,-1.0573045499010736,0.8521840807823784,0.6964290581100357,-1.2943101719288965,-1.3417024698236801,-1.2265336504177418
179,5,525,0,0,1,0,0,0,0,0,1,0,0,0,-1.1640376309978127,0.1660610967178734,-1.561920310319407,-1.5102995160987571,-1.4958023687798785,-1.472867645213825
180,3,749,0,0,0,0,1,0,0,1,0,0,0,0,-1.0359579336817257,1.195245572814631,-1.1102504366335184,-1.2673115039076637,-1.2873142701920812,-1.1540824754777168
181,7,968,0,0,1,0,0,0,0,0,1,0,0,0,-0.9932647012430299,-0.03977579850147615,0.24475918442414724,-1.1773159438368888,-1.1513437711130823,-1.1540824754777168
182,3,5028,0,1,0,0,0,0,0,0,0,0,1,0,0.8852375260595787,1.60691936325333,1.5997688054818129,0.874582825776786,0.8428902153788973,1.0774137126750372
183,0,3549,0,0,1,0,0,0,0,0,1,0,0,0,0.6290781314274051,-0.5200618873466316,-0.6585805629476299,0.8025863777201657,0.8428902153788973,0.744138307950924
184,5,11074,0,0,1,0,0,0,1,0,0,0,0,0,0.6717713638661008,0.783571782375927,-1.1102504366335184,0.7485890416777002,0.8066314156244977,0.8745504228429678
185,2,5005,0,1,0,0,0,1,0,0,0,0,0,0,0.43695858545327443,0.09744879831142192,3.406448300225367,0.5236001415007622,0.5709492172209003,0.5557652531068604
186,3,5888,0,0,1,0,0,0,0,0,0,1,0,0,0.650424747646753,-0.31422499212728205,-0.6585805629476299,0.8205854897343204,0.851954915317497,0.787609012914939
187,1,2229,0,1,0,0,0,1,0,0,0,0,0,0,0.010026261066317996,1.5383070648468833,1.1480989317959243,0.16361790121766187,0.0723907205979048,0.30943125831077734
188,1,477,0,0,1,0,0,0,1,0,0,0,0,0,-0.9719180850236822,0.1660610967178734,-0.6585805629476299,-1.150317275815656,-1.133214371235882,-1.1106117705137024
189,1,5991,0,0,1,0,0,0,1,0,0,0,0,0,0.7785044449628395,0.09744879831142192,-1.1102504366335184,0.8835823817838633,0.9426019147034957,0.9180211278069829
190,3,7159,0,0,1,0,0,0,0,0,1,0,0,0,0.714464596304796,-0.10838809690792763,-0.20691068926174133,0.8565837137626305,0.879149015133297,0.8455699528669587
191,5,1960,0,0,1,0,0,0,0,1,0,0,0,0,-0.6303722255141169,0.23467339512432486,0.24475918442414724,-0.5923448033768497,-0.562138275104088,-0.5454926059815114
192,3,6098,0,1,0,0,0,0,0,1,0,0,0,0,0.43695858545327443,1.4010824680339804,0.24475918442414724,0.4966014734795302,0.5346904174665006,0.7006676029869089
193,3,3411,0,0,0,0,1,1,0,0,0,0,0,0,-0.13940005246911694,-0.8631233793788841,0.6964290581100357,0.02862456111149877,0.09958482041370474,-0.0383343814013405
194,4,835,0,0,0,0,1,0,0,1,0,0,0,0,-0.8865316201462908,-0.9317356777853356,1.1480989317959243,-0.925328375638718,-0.8975321728322846,-0.9946898906096632
195,2,12915,0,0,0,0,1,0,0,0,0,0,0,1,2.6143134398267525,1.195245572814631,1.1480989317959243,2.0265259946827086,1.994107107581085,2.1931618067514136
196,4,689,0,0,0,1,0,0,0,0,0,0,1,0,-0.9719180850236822,-0.5200618873466316,1.1480989317959243,-1.0963199397731913,-1.133214371235882,-1.1540824754777168
197,2,841,0,0,1,0,0,0,0,0,0,0,1,0,-0.6730654579528126,0.5091225887501258,-1.561920310319407,-0.6193434713980824,-0.5983970748584877,-0.5454926059815114
198,3,872,0,0,1,0,0,0,1,0,0,0,0,0,-1.0359579336817257,-0.1770003953143791,-0.6585805629476299,-1.222313723872276,-1.2601201703762812,-1.2410238854057463
199,4,8795,0,0,0,0,1,0,0,0,1,0,0,0,0.9065841422789266,-0.38283729053372867,0.24475918442414724,1.000576609875871,1.0241842141508957,0.9470015977829933
200,2,755,0,0,0,0,1,0,0,1,0,0,0,0,-0.8224917714882474,0.7149594839694754,-0.20691068926174133,-0.9343279316457953,-0.9065968727708843,-0.8352973057416095
201,1,1125,0,0,0,0,1,0,0,1,0,0,0,0,-0.6303722255141169,0.783571782375927,2.50310855285359,-0.6643412514334699,-0.7253028739988868,-0.603453545933531
202,4,710,0,0,1,0,0,0,1,0,0,0,0,0,-1.0573045499010736,-0.7258987825659812,-0.20691068926174133,-1.2763110599147418,-1.241990770499081,-1.3134750603457712
203,2,2945,0,1,0,0,0,0,0,0,1,0,0,0,0.11675934216305699,2.1558177505049416,-0.6585805629476299,0.199616125245972,0.22649061955410393,0.48331407816683625
204,3,2712,0,0,1,0,0,0,0,0,0,0,1,0,-0.01132035515302985,0.8521840807823784,0.24475918442414724,0.10962056517519632,0.14490832010670412,0.2369800833707531
205,2,3362,0,0,1,0,0,0,0,1,0,0,0,0,-0.032666971372377694,-0.31422499212728205,-0.6585805629476299,0.1726174572247392,0.24462001943130338,0.15003867344272365
206,2,3615,0,0,1,0,0,1,0,0,0,0,0,0,-0.13940005246911694,-0.31422499212728205,-0.20691068926174133,0.0736223411468862,0.09052012047510503,0.04860702852668895
207,2,2961,0,0,1,0,0,0,1,0,0,0,0,0,-0.07536020381107339,-0.7945110809724326,-0.20691068926174133,0.16361790121766187,0.18116711986110376,0.07758749850269878
208,2,2107,0,0,0,0,1,0,0,0,0,1,0,0,-0.20343990112716046,-0.1770003953143791,-0.20691068926174133,-0.07937011097343157,-0.045450378603893886,-0.08180508636535491
209,3,1746,0,0,0,1,0,0,1,0,0,0,0,0,-0.6303722255141169,-0.24561269372083058,0.6964290581100357,-0.5383474673343849,-0.5802676749812882,-0.5744730759575212
210,2,4154,0,1,0,0,0,0,0,1,0,0,0,0,0.6290781314274051,-0.5200618873466316,2.9547784265394785,0.7665881536918556,0.8156961155630974,0.7151578379749147
211,5,2530,0,0,1,0,0,0,0,0,0,0,1,0,-0.20343990112716046,0.028836499904970444,-0.6585805629476299,-0.03437233093804333,0.018002520966305717,0.005136323562674545
212,3,3701,0,1,0,0,0,0,0,0,0,1,0,0,0.22349242325979624,1.2638578712210824,1.5997688054818129,0.2716125733025922,0.21742591961550342,0.38188243325080157
213,3,904,0,0,1,0,0,0,1,0,0,0,0,0,-0.8438383877075951,-0.5886741857530831,-0.6585805629476299,-0.8533319275820977,-0.8340792732620859,-0.8932582456936292
214,2,540,0,1,0,0,0,0,0,0,0,1,0,0,-1.0573045499010736,1.4696947664404318,-1.1102504366335184,-1.312309283943052,-1.3507671697622798,-1.1830629454537267
215,3,2240,0,0,1,0,0,0,0,0,0,0,1,0,-0.20343990112716046,0.23467339512432486,-1.2909183861078732,-0.04337188694512146,-0.009191578849494229,0.005136323562674545
216,2,1402,0,0,0,0,1,0,1,0,0,0,0,0,-0.6090256092947691,1.0580209760017278,0.6964290581100357,-0.574345691362695,-0.6165264747356879,-0.47304143104148716
217,3,5565,0,0,0,0,1,0,0,0,0,1,0,0,0.47965181789197014,0.4405102903436744,-0.20691068926174133,0.5595983655290723,0.6072080169752999,0.6427066630348899
218,4,9404,0,0,1,0,0,0,0,0,0,0,0,1,1.632369093736753,0.09744879831142192,-1.1102504366335184,1.5405499703005225,1.5680662104668897,1.5555914672791988
219,6,1924,0,0,1,0,0,0,1,0,0,0,0,0,-0.7584519228302039,-0.4514495889401801,-0.6585805629476299,-0.7363376994900901,-0.7162381740602863,-0.7628461308015854
220,2,5407,0,1,0,0,0,0,0,0,0,1,0,0,0.8852375260595787,1.4010824680339804,2.9547784265394785,0.8925819377909406,0.8156961155630974,1.0484332426990268
221,2,2479,0,0,0,0,1,0,1,0,0,0,0,0,-0.16074666868846477,-1.2061848714111365,-0.20691068926174133,0.06462278513980887,0.09958482041370474,-0.06731485137734967
222,4,5331,0,0,0,1,0,0,0,0,0,0,1,0,0.9706239909369702,-1.6178586618498405,1.1480989317959243,1.2345650660598864,1.178284113107094,0.9614918327709979
223,2,3871,0,1,0,0,0,0,0,0,1,0,0,0,0.4583052016726223,0.30328569353077633,3.406448300225367,0.550598809521995,0.5165610175893004,0.5702554880948657
224,1,15433,0,0,1,0,0,0,0,0,1,0,0,0,3.2120186939684916,-0.10838809690792763,-0.20691068926174133,2.467504239029507,2.4292127046338807,2.4105153315714873
225,3,15792,0,0,1,0,0,0,0,1,0,0,0,0,1.5469826288593616,0.783571782375927,-2.0135901840052957,1.4685535222439023,1.4320957113878907,1.5555914672791988
226,3,2844,0,0,1,0,0,0,0,0,0,1,0,0,-0.01132035515302985,0.5091225887501258,-0.20691068926174133,0.16361790121766187,0.18116711986110376,0.2369800833707531
227,3,911,0,0,1,0,0,1,0,0,0,0,0,0,-1.0573045499010736,0.37189799193722295,-0.6585805629476299,-1.285310615921819,-1.3235730699464807,-1.2555141203937517
228,1,3564,1,0,0,0,0,0,0,0,1,0,0,0,0.5223450503306658,2.97916533138234,1.1480989317959243,0.5325996975078403,0.4531081180191016,0.8890406578309736
229,2,10866,0,0,0,1,0,0,0,1,0,0,0,0,1.5256360126400137,0.37189799193722295,1.5997688054818129,1.4055566301943596,1.3505134119404918,1.4251793523871537
230,6,1684,0,0,1,0,0,0,0,0,0,1,0,0,-0.6303722255141169,-0.24561269372083058,-0.20691068926174133,-0.5833452473697723,-0.562138275104088,-0.603453545933531
231,1,2125,1,0,0,0,0,0,1,0,0,0,0,0,-0.16074666868846477,4.557248194730709,2.9547784265394785,-0.31335856715744687,-0.37177957639349,0.17901914341873346
232,3,1593,0,0,1,0,0,0,0,0,0,1,0,0,-0.5876789930754213,-0.1770003953143791,-1.1102504366335184,-0.4933496872989975,-0.46242657577948953,-0.4875316660294917
233,2,11795,0,1,0,0,0,0,1,0,0,0,0,0,1.5042893964206658,1.60691936325333,0.24475918442414724,1.360558850158972,1.287060512370293,1.5555914672791988
234,4,8426,0,0,0,1,0,0,0,0,0,0,1,0,1.3762096991045787,0.5777348871565774,0.6964290581100357,1.2165659540457316,1.2779958124316924,1.3237477074711204
235,1,1927,0,0,0,1,0,0,0,0,0,1,0,0,-0.13940005246911694,-2.098144750694991,0.24475918442414724,0.19061656923889467,0.16303771998390434,-0.08180508636535491
236,1,2098,0,0,0,0,1,0,0,1,0,0,0,0,-0.18209328490781262,1.2638578712210824,-0.6585805629476299,-0.13336744701589634,-0.0545150785424936,0.06309726351469418
237,3,956,0,0,1,0,0,0,1,0,0,0,0,0,-0.9719180850236822,0.5091225887501258,-1.1102504366335184,-1.1053194957802686,-1.1513437711130823,-1.067141065549688
238,3,1224,0,0,0,0,1,0,0,0,0,0,1,0,-0.5236391444173777,-0.5200618873466316,-0.20691068926174133,-0.37635545920698976,-0.37177957639349,-0.4295707260774721
239,1,4661,0,0,0,0,1,0,0,1,0,0,0,0,0.9279307584982744,-0.5886741857530831,0.24475918442414724,1.0815726139395685,1.1148312135368943,1.0049625377350129
240,3,850,0,0,0,0,1,1,0,0,0,0,0,0,-0.7584519228302039,0.7149594839694754,0.24475918442414724,-0.8443323715750204,-0.7887557735690857,-0.7338656608255755
241,3,6875,0,0,0,0,1,0,1,0,0,0,0,0,0.43695858545327443,-1.8923078554756416,0.24475918442414724,0.6855921496281581,0.7250491161770987,0.4398433732028212
242,1,3941,0,1,0,0,0,0,0,0,1,0,0,0,0.43695858545327443,1.5383070648468833,-1.1102504366335184,0.5146005854936849,0.48030221783490074,0.7006676029869089
243,3,802,0,0,1,0,0,0,0,1,0,0,0,0,-1.0359579336817257,-0.6572864841595345,-0.20691068926174133,-1.2043146118581216,-1.241990770499081,-1.2700043553817562
244,4,621,0,0,0,1,0,0,0,0,1,0,0,0,-0.9932647012430299,-1.000347976191787,0.24475918442414724,-1.1053194957802686,-1.0969555714814831,-1.1830629454537267
245,2,3288,0,0,0,1,0,0,0,0,0,0,1,0,0.500998434111318,-2.3039816459143454,1.1480989317959243,0.7845872657060103,0.770372615870098,0.4543336081908264
246,1,1181,0,0,0,1,0,0,1,0,0,0,0,0,-0.6303722255141169,-1.6178586618498405,1.1480989317959243,-0.4663510192777647,-0.5168147754110887,-0.6614144858855506
247,2,523,0,0,0,1,0,0,0,0,0,0,1,0,-1.0359579336817257,-0.7258987825659812,1.1480989317959243,-1.222313723872276,-1.269184870314881,-1.298984825357766
248,2,1119,0,1,0,0,0,0,0,0,0,1,0,0,-0.6090256092947691,1.3324701696275338,-0.6585805629476299,-0.5923448033768497,-0.5712029750426885,-0.4295707260774721
249,7,4751,0,0,1,0,0,0,0,0,1,0,0,0,0.031372877285665846,0.4405102903436744,-1.561920310319407,0.18161701323181653,0.23555531949270367,0.2659605533467629
250,6,1413,0,0,0,0,1,0,0,0,1,0,0,0,-0.7157586903915082,-0.03977579850147615,1.1480989317959243,-0.7093390314688574,-0.6799793743058867,-0.6903949558615604
251,3,3107,0,1,0,0,0,0,0,0,0,0,1,0,0.22349242325979624,0.4405102903436744,3.406448300225367,0.35260857736628975,0.3262023188787024,0.3963726682388068
252,1,13398,0,0,1,0,0,0,0,0,0,0,1,0,2.6356600560461,-0.6572864841595345,0.6964290581100357,2.152519778781793,2.238854005923282,2.0627496918593695
253,5,1911,0,0,1,0,0,0,0,0,0,1,0,0,-0.3955594471012909,-1.0689602745982336,-0.20691068926174133,-0.17836522705128377,-0.23580907731449188,-0.32813908116143803
254,6,530,0,0,0,0,1,0,0,1,0,0,0,0,-1.2067308634365084,-1.686470960256292,0.24475918442414724,-1.53729818411999,-1.5320611685342782,-1.6612407000578884
255,3,5645,0,0,0,1,0,0,0,0,1,0,0,0,0.43695858545327443,0.1660610967178734,2.0514386791677013,0.6135957015715379,0.5709492172209003,0.6137261930588801
256,3,2584,0,0,0,0,1,0,0,0,0,0,1,0,-0.054013587591725545,-1.0689602745982336,0.6964290581100357,0.14561878920350643,0.21742591961550342,0.04860702852668895
257,3,680,0,0,1,0,0,0,1,0,0,0,0,0,-1.0359579336817257,-0.5200618873466316,-1.561920310319407,-1.222313723872276,-1.1966672708060817,-1.2410238854057463
258,2,1898,0,0,0,0,1,0,0,0,0,0,1,0,-0.18209328490781262,0.09744879831142192,0.24475918442414724,-0.06137099895927611,-0.03638567866529337,-0.0383343814013405
259,2,916,0,0,1,0,0,0,0,1,0,0,0,0,-0.8438383877075951,-1.3434094682240396,-0.20691068926174133,-0.8173337035537876,-0.7978204735076861,-0.9367289506576436
260,3,5666,0,0,0,1,0,0,0,0,0,1,0,0,0.47965181789197014,-0.5200618873466316,0.24475918442414724,0.7485890416777002,0.688790316422699,0.6427066630348899
261,2,1421,0,0,0,1,0,0,0,1,0,0,0,0,-0.6090256092947691,-0.24561269372083058,0.6964290581100357,-0.5383474673343849,-0.5440088752268886,-0.5454926059815114
262,3,7794,0,0,0,0,1,1,0,0,0,0,0,0,0.5436916665500137,-1.4120217666304862,0.24475918442414724,0.7485890416777002,0.8156961155630974,0.5847457230828703
263,2,589,0,0,0,1,0,0,0,0,0,0,1,0,-0.9719180850236822,-1.2061848714111365,0.24475918442414724,-1.0603217157448812,-1.1060202714200829,-1.1830629454537267
264,1,2094,0,0,0,0,1,0,0,0,0,1,0,0,-0.20343990112716046,1.1266332744081795,-1.1102504366335184,-0.12436789100881901,-0.08170917835829354,0.03411679353868436
265,3,9120,0,0,0,1,0,0,0,0,1,0,0,0,1.0773570720337093,0.5091225887501258,0.24475918442414724,1.1175708379678786,1.0876371137210945,1.1933355925790765
266,3,1569,0,0,0,0,1,0,0,1,0,0,0,0,-0.6090256092947691,-0.5200618873466316,0.24475918442414724,-0.5653461353556176,-0.507750075472489,-0.5889633109455265
267,5,3544,0,0,1,0,0,0,0,0,0,0,1,0,0.13810595838240483,-0.24561269372083058,0.24475918442414724,0.30761079733090235,0.3352670188173021,0.2949410233227727
268,3,8656,0,0,0,0,1,0,0,0,0,0,1,0,1.5896758612980573,0.30328569353077633,0.24475918442414724,1.4325552982155922,1.4864839110194907,1.4976305273271793
269,3,1637,0,0,1,0,0,0,0,0,1,0,0,0,-0.5449857606367255,0.09744879831142192,-0.20691068926174133,-0.4483519072636092,-0.4986853755338892,-0.4585511960534819
270,5,655,0,0,0,0,1,0,0,0,1,0,0,0,-1.0573045499010736,0.37189799193722295,-0.20691068926174133,-1.3213088399501292,-1.3145083700078803,-1.2700043553817562
271,1,15760,0,0,0,1,0,0,0,0,0,1,0,0,2.657006672265448,0.6463471855630288,-0.6585805629476299,2.152519778781793,2.1119482067828845,2.222142276727424
272,2,9457,0,0,1,0,0,0,0,0,0,0,1,0,1.6750623261754487,0.37189799193722295,-1.1102504366335184,1.5225508582863672,1.5952603102826897,1.5990621722432126
273,3,18507,0,0,0,0,1,0,0,0,0,1,0,0,2.592966823607404,0.9894086775952813,0.24475918442414724,1.9815282146473205,2.0666247070898844,2.178671571763409
274,1,4730,0,0,0,1,0,0,1,0,0,0,0,0,0.500998434111318,0.028836499904970444,-0.6585805629476299,0.6945917056352354,0.6706609165454988,0.6861773679989043
275,2,2425,0,0,0,0,1,0,0,0,0,0,1,0,-0.01132035515302985,0.5091225887501258,-0.20691068926174133,0.14561878920350643,0.16303771998390434,0.22248984838274785
276,5,766,0,0,1,0,0,0,1,0,0,0,0,0,-1.0573045499010736,0.09744879831142192,0.6964290581100357,-1.312309283943052,-1.296378970130681,-1.2844945903697613
277,6,13824,0,0,0,1,0,0,1,0,0,0,0,0,0.9065841422789266,-0.4514495889401801,1.1480989317959243,1.0275752778971037,1.015119514212295,0.9470015977829933
278,5,8912,0,0,0,0,1,0,1,0,0,0,0,0,0.4583052016726223,1.0580209760017278,0.24475918442414724,0.5955965895573824,0.5256257175279001,0.7006676029869089
279,7,3446,0,0,1,0,0,1,0,0,0,0,0,0,-0.6090256092947691,0.23467339512432486,-1.1102504366335184,-0.5473470233414622,-0.5440088752268886,-0.502021901017497
280,1,4503,0,0,0,0,1,0,0,1,0,0,0,0,0.500998434111318,-0.24561269372083058,-0.20691068926174133,0.7215903736564682,0.7885020157472974,0.7151578379749147
281,1,3239,0,0,0,0,1,0,1,0,0,0,0,0,0.22349242325979624,0.9894086775952813,1.5997688054818129,0.2986112413238242,0.23555531949270367,0.3963726682388068
282,1,7479,0,0,0,1,0,0,0,1,0,0,0,0,1.2908232342271873,-1.274797169817588,1.1480989317959243,1.486552634258057,1.4139663115106913,1.2368062975430902
283,7,1074,0,0,1,0,0,0,0,0,1,0,0,0,-0.9292248525849865,-0.10838809690792763,-1.1102504366335184,-1.0423226037307256,-1.0335026719112836,-1.0381605955736783
284,6,554,0,0,0,1,0,0,0,0,1,0,0,0,-1.1853842472171605,0.37189799193722295,0.6964290581100357,-1.600295076169532,-1.6408375677974771,-1.574299290129859
285,3,872,0,0,0,1,0,0,1,0,0,0,0,0,-1.0359579336817257,-0.5200618873466316,0.6964290581100357,-1.222313723872276,-1.2510554704376815,-1.2700043553817562
286,6,749,0,0,1,0,0,0,1,0,0,0,0,0,-1.0359579336817257,-1.549246363443389,1.1480989317959243,-1.1683163878298115,-1.160408471051682,-1.298984825357766
287,3,7541,0,0,0,1,0,1,0,0,0,0,0,0,0.5650382827693615,0.37189799193722295,0.6964290581100357,0.6765925936210808,0.7159844162384981,0.744138307950924
288,4,521,0,0,0,1,0,0,0,0,0,0,1,0,-0.9932647012430299,-1.549246363443389,1.1480989317959243,-1.1053194957802686,-1.0788261716042828,-1.2265336504177418
289,3,880,0,0,0,1,0,0,0,1,0,0,0,0,-0.9719180850236822,-0.7258987825659812,1.1480989317959243,-1.1053194957802686,-1.1513437711130823,-1.1830629454537267
290,4,470,0,0,1,0,0,0,1,0,0,0,0,0,-1.121344398559117,-0.10838809690792763,-1.1102504366335184,-1.411304400020904,-1.4051553693938799,-1.4004164702738007
291,3,2648,0,0,0,1,0,0,0,1,0,0,0,0,-0.20343990112716046,0.5091225887501258,-0.6585805629476299,-0.05237144295219878,-0.09077387829689326,-0.009353911425330687
292,1,3210,0,1,0,0,0,0,0,1,0,0,0,0,0.22349242325979624,1.744143960066233,-0.20691068926174133,0.38860680139459985,0.2990082190629025,0.5702554880948657
293,5,646,0,0,1,0,0,0,1,0,0,0,0,0,-1.099997782339769,-1.000347976191787,-0.20691068926174133,-1.3663066199855167,-1.3417024698236801,-1.4293969402498106
294,2,2140,0,1,0,0,0,0,0,0,0,0,0,1,0.052719493505013454,-2.921492331572399,2.0514386791677013,0.4696028054582974,0.42591401820330166,0.06309726351469418
